IMAGE_DIC,NO,SAMPLE_ID,식품코드,DB군,상용제품,식품명,연도,지역 / 제조사,채취시기,식품대분류,식품상세분류,1회제공량,내용량_단위,총내용량(g),총내용량(mL),에너지(㎉),에너지(kj),수분(g),수분(%),단백질(g),지방(g),지질-가식부 100g당,탄수화물(g),총당류(g),자당(g),포도당(g),과당(g),유당(g),맥아당(g),갈락토오스(g),당알콜(g),에리스리톨(g),총 식이섬유(g),총 식이섬유(mg),총 식이섬유(%),수용성 식이섬유(g),불용성 식이섬유(g),셀룰로오스(%),리그닌(%),칼슘(㎎),철(㎎),철(㎍),마그네슘(㎎),인(㎎),칼륨(g),칼륨(㎎),나트륨(㎎),아연(㎎),구리(㎎),구리(㎍),망간(㎎),망간(㎍),셀레늄(㎍),몰리브덴(㎍),요오드(㎍),염소(㎎),비타민 A(㎍),비타민 A(㎍ RE),레티놀(㎍),베타카로틴(㎍),레티놀A효능,비타민 D(D2+D3)(㎍),비타민 D2(㎍),비타민 D3(㎍),비타민 D1(㎍),비타민 E(㎎),비타민 E(㎎ α-TE),알파 토코페롤(㎎),베타 토코페롤(㎎),감마 토코페롤(㎎),델타 토코페롤(㎎),알파 토코트리에놀(㎎),베타 토코트리에놀(㎎),감마 토코트리에놀(㎎),델타 토코트리에놀(㎎),토코페롤(㎎),토코트리에놀(㎎),비타민 K(㎎),비타민 K(㎍),비타민 K1(㎍),비타민 K2(㎍),비타민 B1(㎎),비타민 B1(㎍),비타민 B2(㎎),비타민 B2(㎍),나이아신(㎎),나이아신(㎎ NE),나이아신(NE)(㎎),나이아신(NE)(㎎ NE),니코틴산 (㎎),니코틴아마이드(㎎),판토텐산(㎎),판토텐산(㎍),비타민 B6(㎎),비타민 B6(㎍),피리독신(㎎),비오틴(㎍),엽산(DFE)(㎍),엽산 - 천연 엽산(㎍),엽산 - 합성 엽산(㎍),비타민 B12(㎎),비타민 B12(㎍),비타민 C(g),비타민 C(㎎),콜린(g),콜린(㎎),총 아미노산(g),총 아미노산(㎎),필수 아미노산(㎎),이소류신(㎎),류신(㎎),라이신(㎎),메티오닌(㎎),페닐알라닌(㎎),트레오닌(㎎),트립토판(㎎),발린(㎎),히스티딘(㎎),아르기닌(㎎),비필수 아미노산(㎎),티로신(㎎),시스테인(㎎),알라닌(㎎),아스파르트산(㎎),글루탐산(㎎),글리신(㎎),프롤린(㎎),세린(㎎),타우린(㎎),글리신 베타인 (㎎),호마린(㎎),트리고넬린(㎎),리보핵산(㎎),데옥시리보핵산(㎎),콜레스테롤(g),콜레스테롤(㎎),총 지방산(g),총 필수 지방산(g),총 포화 지방산(g),총 포화 지방산(%),부티르산(4:0)(g),부티르산(4:0)(㎎),카프로산(6:0)(g),카프로산(6:0)(㎎),카프릴산(8:0)(g),카프릴산(8:0)(㎎),카프르산(10:0)(g),카프르산(10:0)(㎎),라우르산(12:0)(g),라우르산(12:0)(㎎),라우르산(12:0)(%),트라이데칸산(13:0)(㎎),미리스트산(14:0)(g),미리스트산(14:0)(㎎),미리스트산(14:0)(%),펜타데칸산(15:0)(㎎),팔미트산(16:0)(g),팔미트산(16:0)(㎎),팔미트산(16:0)(%),헵타데칸산(17:0)(㎎),스테아르산(18:0)(g),스테아르산(18:0)(㎎),스테아르산(18:0)(%),아라키드산(20:0)(g),아라키드산(20:0)(㎎),아라키드산(20:0)(%),헨에이코산산(21:0)(㎎),베헨산(22:0)(㎎),트리코산산(23:0)(㎎),리그노세르산(24:0)(㎎),총 단일 불포화지방산(g),총 단일 불포화지방산(%),미리스톨레산(14:1)(g),미리스톨레산(14:1)(㎎),미리스톨레산(14:1)(%),팔미톨레산(16:1)(g),팔미톨레산(16:1)(㎎),팔미톨레산(16:1)(%),헵타데센산(17:1)(㎎),올레산(18:1(n-9))(g),올레산(18:1(n-9))(㎎),올레산(18:1(n-9))(%),박센산(18:1(n-7))(g),박센산(18:1(n-7))(㎎),가돌레산(20:1)(g),가돌레산(20:1)(㎎),가돌레산(20:1)(%),에루크산(22:1)(㎎),에루크산(22:1)(%),네르본산(24:1)(㎎),총 다중 불포화지방산(g),총 다중 불포화지방산(%),리놀레산(18:2(n-6)c)(g),리놀레산(18:2(n-6)c)(㎎),리놀레산(18:2(n-6)c)(%),알파 리놀렌산(18:3(n-3))(g),알파 리놀렌산(18:3(n-3))(㎎),리놀렌산(18:3(n-3)(%),감마 리놀렌산(18:3(n-6))(g),감마 리놀렌산(18:3(n-6))(㎎),스테아리돈산(18:4)(%),에이코사디에노산(20:2(n-6))(g),에이코사디에노산(20:2(n-6))(㎎),에이코사트리에노산(20:3(n-3))(㎎),에이코사트리에노산(20:3(n-6))(g),에이코사트리에노산(20:3(n-6))(㎎),아라키돈산(20:4(n-6))(g),아라키돈산(20:4(n-6))(㎎),아라키돈산(20:4(n-6))(%),에이코사테트라에노산(20:4(n-3))(㎎),에이코사펜타에노산(20:5(n-3))(g),에이코사펜타에노산(20:5(n-3))(㎎),에이코사펜타에노산(20:5(n-3))(%),도코사디에노산(22:2)(㎎),도코사펜타에노산(22:5(n-3))(g),도코사펜타에노산(22:5(n-3))(㎎),도코사펜타에노산(22:5(n-3))(%),도코사헥사에노산(22:6(n-3))(g),도코사헥사에노산(22:6(n-3))(㎎),도코사헥사에노산(22:6(n-3))(%),EPA와 DHA의 합(㎎),오메가 3 지방산(g),오메가 6 지방산(g),트랜스 지방산(g),트랜스 올레산(18:1(n-9)t)(g),트랜스 올레산(18:1(n-9)t)(㎎),트랜스 리놀레산 (18:2t)(g),트랜스 리놀레산 (18:2t)(㎎),트랜스 리놀렌산(18:3t)(g),트랜스 리놀렌산(18:3t)(㎎),트랜스 리놀렌산(18:3t)(%),냉산가용성물질(㎎),총 불포화지방산(g),식염상당량(g),회분(g),폐기율(%),가식부(%),산가용성물질(%),카페인(㎎),성분표출처,발행기관
06012001,51551,D000007-ZZ-AVG,D000007,음식,품목대표,닭갈비,2019,전국(대표),평균,구이류,육류구이,400,g,-,-,595.61,-,276.4,-,45.9,25.8,-,44.9,21.2,3.6,5.9,4.8,0,6.9,-,-,-,11.6,-,-,-,-,-,-,98.64,-,3.38,104.42,505.25,-,1200.24,1535.83,3.55,0.34,-,0.97,-,57.56,-,-,-,-,-,38.61,2133.37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.82,0.04,-,-,-,-,0.24,-,0.37,-,1.23,-,-,-,-,-,-,-,-,-,-,-,108.13,-,-,-,1.12,-,5.54,-,-,-,-,-,1796.24151075719,3245.40464371184,3593.31213240036,878.040312336548,1830.14127194101,2019.9394227759,-,1966.31473590112,1198.58224877347,2851.72274483,-,1310.51326329693,307.730115350377,2465.1998212526,4361.76110854525,7778.83843669619,2230.07868308554,1865.82488189018,1833.38617767634,-,-,-,-,-,-,-,193.4,-,-,6,-,0,-,0,-,0,-,0.00169830717683266,-,0.0317943799610758,-,-,-,0.179374770348105,-,-,-,4.48483692256034,-,-,-,1.27094632800629,-,-,0.031974799247989,-,-,-,-,-,-,-,-,0.0505025093215654,-,-,1.29026338814361,-,-,-,8.11557700814867,-,-,0.464755835992049,-,0.0821514653597206,-,-,-,-,-,-,-,4.85129439150118,-,-,0.443452616478064,-,-,0.0207316688429758,-,-,0.0266817256973322,-,-,0.0403311208335205,-,0.127788794975451,-,-,-,0.00614346147726683,-,-,-,0.0157059786402594,-,-,0.00978204396329809,-,-,-,-,-,0.2,0.0750485023295658,-,0.0646068457814869,-,0.0132108495883938,-,-,-,-,-,7,-,-,-,-,식약처('16) 제4권,식품의약품안전처
06012002,51553,D000009-ZZ-AVG,D000009,음식,품목대표,닭꼬치,2019,전국(대표),평균,구이류,육류구이,70,g,-,-,176.722661137077,-,35.3079065997919,-,11.561723041353,8.56501389120873,-,13.3476609876966,3.15210668563089,0.106114460794218,0.816880663046302,1.63997930717926,0,0.589132254611108,-,-,-,2.07170833333333,-,-,-,-,-,-,17.6750468292727,-,7.63691788880754,0,122.798123571596,-,152.663030000484,286.911027516294,0,0,-,0,-,0,-,-,-,-,-,14.7534711264017,46.097313453717,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,0.226146222103857,-,0.18408413082574,-,1.71325274082621,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,0,-,0,-,-,-,-,-,0,0,0,0,0,0,-,0,0,0,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,31.4437176472469,-,-,2.31532784916834,-,0,-,0,-,0,-,0,-,0,-,-,-,0.1,-,-,-,1.8,-,-,-,0.5,-,-,0,-,-,-,-,-,-,-,-,0,-,-,0.4,-,-,-,3.3,-,-,0.2,-,0,-,-,-,-,-,-,-,1.9,-,-,0.2,-,-,0,-,-,0,-,-,0,-,0,-,-,-,0,-,-,-,0,-,-,0,-,-,-,-,-,0.0438631942105014,0,-,0,-,0,-,-,-,-,-,1.2176954799497,-,-,-,-,식약처('12) 제1권,식품의약품안전처
06012003,58360,D018025-ZZ-AVG,D018025,음식,품목대표,돼지갈비,2020,전국(대표),평균,구이류,육류구이,300,g,-,-,881.09,-,142.07,-,84.72,55.61,-,10.43,14.43,6.02,3.37,5.04,0.00,0.00,-,-,-,4.63,-,-,-,-,-,-,55.39,4.16,-,95.18,639.93,-,941.32,2211.65,11.84,0.35,-,0.68,-,257.77,-,-,-,-,-,11.89,0.00,-,-,-,0.00,-,-,-,-,-,-,-,-,-,-,-,1.83,0.03,-,-,-,-,0.99,-,0.94,-,14.88,-,-,-,-,-,-,-,-,-,-,-,44.44,-,-,-,1.70,-,6.42,-,-,-,82115.24,-,3841.88,6836.76,7852.88,2195.22,3633.96,3885.88,-,4105.08,2533.51,5491.82,-,2767.66,491.06,4775.04,8359.72,13516.23,4421.70,3799.72,3607.12,-,-,-,-,-,-,-,215.21,-,-,20.42,-,0.00,-,0.00,-,0.00,-,0.05,-,0.08,-,-,-,0.82,-,-,-,12.77,-,-,-,6.61,-,-,0.09,-,-,-,-,-,-,-,-,0.02,-,-,1.44,-,-,-,20.11,-,-,1.80,-,0.44,-,-,-,-,-,-,-,6.17,-,-,0.29,-,-,0.00,-,-,0.24,-,-,0.07,-,0.35,-,-,-,0.01,-,-,-,0.06,-,-,0.01,-,-,-,-,-,0.26,0.11,-,0.09,-,0.05,-,-,-,-,-,7.17,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
06012004,58741,D018406-ZZ-AVG,D018406,음식,품목대표,떡갈비,2020,전국(대표),평균,전.적 및 부침류,육류전,200,g,0,0,403.4,0,124.83,0,42.76,23.63,0,4.92,0.79,0,0,0.08,0,0.71,0,0,0,2.13,0,0,0,0,0,0,43.17,5.8,0,38.05,340.89,0,598.6,807.59,13.39,0.11,0,0.06,0,41.57,0,0,0,0,0,5.96,68.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38,0,0,0,0,0,0,0,0.49,0,5.84,0,0,0,0,0,0,0,0,0,0,0,10.06,0,0,0,5.74,0,1.54,0,0,0,38794.23,0,1765.49,3123.73,3763.94,526.45,1605.1,1860.05,0,1964.88,1213.64,2771.18,0,955.94,138.58,2673.61,3711.66,6851.34,2866.74,1277.84,1724.06,0,0,0,0,0,0,0,136.07,0,0,8.58,0,0,0,0,0,0,0,0.01,0,0.02,0,0,0,0.53,0,0,0,4.54,0,0,0,3.43,0,0,0.06,0,0,0,0,0,0,0,0,0.1,0,0,0.56,0,0,0,7.67,0,0,0.2,0,0.04,0,0,0,0,0,0,0,1.67,0,0,0.1,0,0,0.01,0,0,0,0,0,0.03,0,0.08,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0.49,0,0.32,0,0.02,0,0,0,0,0,3.85,0,0,0,0,식약처 영양실태조사('20),식품의약품안전처
06012005,51558,D000016-96-AVG,D000016,음식,품목대표,불고기,2019,광양,평균,구이류,육류구이,150,g,0,0,395.29,0,80.1,0,34.4,25.2,0,7.8,7.9,7.3,0.3,0.3,0,0,0,0,0,1.2,0,0,0,0,0,0,12.31,0,3.63,36.22,300.71,0,580.55,560.71,9.74,2.06,0,0.1,0,49.08,0,0,0,0,0,6.51,22.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0.11,0,0,0,0,0.08,0,0.24,0,2.26,0,0,0,0,0,0,0,0,0,0,0,10.23,0,0,0,0,0,0,0,0,0,0,0,1345.990661,2748.191422,3038.985787,848.3390021,1437.931855,1516.129213,0,1604.499691,1070.868947,2402.034009,0,1067.807639,302.2861692,2159.095095,3179.80876,5754.02744,1899.553897,1357.560583,1374.347071,0,0,0,0,0,0,0,68.85,0,0,6.6,0,0,0,0,0,0,0,0.006087505,0,0.013557213,0,0,0,0.414117236,0,0,0,4.010258556,0,0,0,2.077869836,0,0,0.040740235,0,0,0,0,0,0,0,0,0.073016881,0,0,0.488459232,0,0,0,7.435126415,0,0,0.231211329,0,0.043266215,0,0,0,0,0,0,0,3.110131025,0,0,0.075080529,0,0,0.005233951,0,0,0.005914336,0,0,0.033415408,0,0.07740979,0,0,0,0.006679947,0,0,0,0.028113858,0,0,0,0,0,0,0,0,0.4,0.259024486,0,0.160532201,0,0.013320276,0,0,0,0,0,2.5,0,0,0,0,식약처('16) 제4권,식품의약품안전처
06012006,58373,D018038-ZZ-AVG,D018038,음식,품목대표,소곱창구이,2020,전국(대표),평균,구이류,육류구이,150,g,-,-,275.96,-,97.23,-,22.33,17.59,-,7.07,1.67,0.08,0.73,0.86,0.00,0.00,-,-,-,3.19,-,-,-,-,-,-,43.97,2.26,-,34.77,247.13,-,408.59,1971.87,2.92,0.39,-,0.4,-,35.68,-,-,-,-,-,12.09,214.42,-,-,-,0.00,-,-,-,-,-,-,-,-,-,-,-,1.28,0.02,-,-,-,-,1.38,-,0.45,-,0.47,-,-,-,-,-,-,-,-,-,-,-,95.67,-,-,-,14.86,-,0.28,-,-,-,21151.80,-,754.37,1579.42,1658.74,369.30,846.10,924.88,-,1071.84,399.78,1660.92,-,641.28,202.90,1413.04,2064.56,3024.97,1981.42,1456.29,1102.00,-,-,-,-,-,-,-,294.17,-,-,6.17,-,0.00,-,0.00,-,0.00,-,0.01,-,0.01,-,-,-,0.37,-,-,-,2.84,-,-,-,2.91,-,-,0.03,-,-,-,-,-,-,-,-,0.03,-,-,0.18,-,-,-,3.62,-,-,0.14,-,0.02,-,-,-,-,-,-,-,0.99,-,-,0.04,-,-,0.00,-,-,0.01,-,-,0.02,-,0.11,-,-,-,0.00,-,-,-,0.03,-,-,0.01,-,-,-,-,-,0.47,0.40,-,0.06,-,0.01,-,-,-,-,-,5.77,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
06012007,51560,D000020-ZZ-AVG,D000020,음식,품목대표,소양념갈비구이,2019,전국(대표),평균,구이류,육류구이,300,g,-,-,989.15,-,137,-,60.1,71.6,-,26.2,13.9,5.8,1.8,3.5,0,2.8,-,-,-,7.5,-,-,-,-,-,-,85.27,-,6.34,59.1,412.97,-,632.12,1378.45,19.04,0.23,-,0.22,-,127.75,-,-,-,-,-,19.23,46.95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.05,0.12,-,-,-,-,0.25,-,0.37,-,0.49,-,-,-,-,-,-,-,-,-,-,-,27.81,-,-,-,8.2,-,0.27,-,-,-,-,-,2445.17758686569,4731.13471873037,5143.15921718639,1445.08956411075,2517.25888467596,2730.26731980741,-,2722.33975215928,1675.30977595661,3964.46949448747,-,1948.21467695239,413.527872630033,3432.60459626949,5424.1601144524,10162.0538730581,3193.13679146571,2497.44071776049,2396.40588986667,-,-,-,-,-,-,-,186.63,-,-,27.2,-,0,-,0,-,0,-,0.0298125450022022,-,0.0534152300827031,-,-,-,1.99143359247428,-,-,-,15.6971706037101,-,-,-,9.35133194661679,-,-,0.0646371726759693,-,-,-,-,-,-,-,-,0.422878823456508,-,-,1.94644121642492,-,-,-,24.2735359357926,-,-,0.799936731784415,-,0.139214587280929,-,-,-,-,-,-,-,2.37958881663374,-,-,0.256398368950379,-,-,0.00973660667343288,-,-,0.0194968121873432,-,-,0.0870411931611652,-,0.151977245639242,-,-,-,0,-,-,-,0.0459679424967567,-,-,0,-,-,-,-,-,3.5,2.84138501201769,-,0.599602256023396,-,0.0554392298120696,-,-,-,-,-,5.1,-,-,-,-,식약처('16) 제4권,식품의약품안전처
06012008,58374,D018039-ZZ-AVG,D018039,음식,품목대표,소불고기,2020,전국(대표),평균,구이류,육류구이,200,g,-,-,339.22,-,135.81,-,32.82,19.32,-,8.51,6.48,3.78,1.54,1.15,0.00,0.00,-,-,-,7.07,-,-,-,-,-,-,37.46,4.59,-,45.12,306.40,-,617.28,835.81,9.33,0.21,-,0.35,-,42.17,-,-,-,-,-,3.95,382.24,-,-,-,0.00,-,-,-,-,-,-,-,-,-,-,-,2.43,0.00,-,-,-,-,0.19,-,0.40,-,21.35,-,-,-,-,-,-,-,-,-,-,-,36.52,-,-,-,3.40,-,8.70,-,-,-,29646.67,-,1316.14,2447.66,2695.76,671.25,1316.77,1422.62,-,1585.83,928.41,2130.60,-,973.83,228.20,1771.34,2879.01,4909.56,1694.95,1409.24,1265.51,-,-,-,-,-,-,-,100.04,-,-,6.51,-,0.00,-,0.00,-,0.00,-,0.01,-,0.01,-,-,-,0.41,-,-,-,3.93,-,-,-,2.11,-,-,0.03,-,-,-,-,-,-,-,-,0.11,-,-,0.51,-,-,-,6.03,-,-,0.27,-,0.03,-,-,-,-,-,-,-,2.98,-,-,0.33,-,-,0.02,-,-,0.01,-,-,0.03,-,0.06,-,-,-,0.01,-,-,-,0.03,-,-,0.00,-,-,-,-,-,0.39,0.25,-,0.12,-,0.02,-,-,-,-,-,3.53,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
06012009,51561,D000021-97-AVG,D000021,음식,품목대표,양념왕갈비,2019,수원,평균,구이류,육류구이,150,g,-,-,480.81,-,71.8,-,27.1,35.3,-,13.7,6.8,5.6,0,0.4,0,0.7,-,-,-,1.4,-,-,-,-,-,-,31.21,-,2.93,26.29,174.75,-,283.01,548.76,8.26,0.11,-,0.07,-,47.92,-,-,-,-,-,8.95,9.12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.04,0.06,-,-,-,-,0,-,0.1,-,0.26,-,-,-,-,-,-,-,-,-,-,-,9.3,-,-,-,0,-,0,-,-,-,-,-,1118.90183280191,2238.7072031054,2349.4796624873,678.794378652334,1156.53832825036,1203.4740330507,-,1341.19874118552,764.157934379653,1756.2128774574,-,831.901980779748,186.089016832224,1720.23334281315,2464.26582770064,4416.56597761984,1490.68448294289,1142.00591157558,1124.3958876455,-,-,-,-,-,-,-,58.52,-,-,13,-,0,-,0,-,0,-,0.013825499825023,-,0.0254296134732914,-,-,-,0.997086307484676,-,-,-,7.44223161482825,-,-,-,4.4990378115373,-,-,0.0324218728612287,-,-,-,-,-,-,-,-,0.209337054463741,-,-,0.96409313368625,-,-,-,11.7680182425751,-,-,0.361264484006642,-,0.0734657427622882,-,-,-,-,-,-,-,1.30022960588078,-,-,0.0868964625551363,-,-,0,-,-,0.0113790938297085,-,-,0.0251606008949195,-,0.056489574270559,-,-,-,0,-,-,-,0.0157471446872013,-,-,0,-,-,-,-,-,2.2,1.83364565794927,-,0.299229354304315,-,0.0263073168544297,-,-,-,-,-,2.1,-,-,-,-,식약처('16) 제4권,식품의약품안전처
06012010,51565,D000025-ZZ-AVG,D000025,음식,품목대표,햄버거스테이크,2019,전국(대표),평균,구이류,육류구이,200,g,0,0,457.697007,0,118.8170282,0,26.95924669,29.64611005,0,20.76125745,5.334183262,1.209073731,1.375000693,2.111940214,0,0.638168625,0,0,0,5.668781014,0,0,0,0,0,0,82.50559248,0,2.531465366,48.81,365.0816662,0,553.9193047,950.2200811,2.97,0.24,0,0.48,0,0,0,0,0,0,0,14.44956846,90.94507477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64,0.12,0,0,0,0,0.615955579,0,0.256615003,0,5.97295449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.769045145,0,0,0,0,0,1095.02,1963.67,2191.89,498.19,1119.89,1130.57,0,1237.97,862.34,1810.14,0,792.68,188.77,1555.98,2595.02,5216.18,1644.54,1403.2,1198.51,0,0,0,0,0,0,0,70.27560391,0,0,9.409493589,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,5.9,0,0,0,2.8,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0.7,0,0,0,9.8,0,0,0.8,0,0.2,0,0,0,0,0,0,0,4.3,0,0,0.4,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314991849,0.2,0,0.1,0,0,0,0,0,0,0,3.816357603,0,0,0,0,식약처('13) 제2권,식품의약품안전처
06012011,51567,D000027-ZZ-AVG,D000027,음식,품목대표,훈제오리,2019,전국(대표),평균,구이류,육류구이,250,g,-,-,797.1397416375,-,126.472598285975,-,43.0580921092491,64.0660052123335,-,12.0783315723756,0.26992855663196,0.0152777777777778,0,0.254650778854182,0,0,-,-,-,1.35895664195866,-,-,-,-,-,-,38.4902918586025,-,4.1658833809523,41.16,623.669800083298,-,496.430925418653,1220.36711357861,4.23,0.63,-,0.12,-,0,-,-,-,-,-,80.649796497034,4.43479550273478,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.47,0.17,-,-,-,-,0.601004678527886,-,0.601209031171371,-,8.35428307007489,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,0,-,47.7088483639776,-,-,-,-,-,1737.68,3153.94,3431.98,1023.04,1673.48,1901.19,-,1918.49,1140.26,3073.46,-,1462.5,337.79,2592.34,3839.86,6798.75,2734.71,2077.17,1801.85,-,-,-,-,-,-,-,171.003918961307,-,-,15.9837942567046,-,0,-,0,-,0,-,0,-,0.1,-,-,-,0.4,-,-,-,12.2,-,-,-,3.2,-,-,0,-,-,-,-,-,-,-,-,0.1,-,-,2,-,-,-,24.6,-,-,0.3,-,0.2,-,-,-,-,-,-,-,7.8,-,-,0.5,-,-,0,-,-,0.1,-,-,0.1,-,0.4,-,-,-,0,-,-,-,0.1,-,-,0,-,-,-,-,-,0.390324824801881,0.2,-,0.1,-,0.1,-,-,-,-,-,4.32497282006662,-,-,-,-,식약처('13) 제2권,식품의약품안전처
06012012,58383,D018048-ZZ-AVG,D018048,음식,품목대표,치킨데리야끼,2020,전국(대표),평균,구이류,육류구이,340,g,-,-,707.64,-,197.13,-,56.23,30.65,-,51.71,0.39,0.00,0.00,0.39,0.00,0.00,-,-,-,4.75,-,-,-,-,-,-,54.98,1.81,-,68.96,413.93,-,792.79,906.15,3.88,0.19,-,0.56,-,44.29,-,-,-,-,-,49.40,70.73,-,-,-,0.00,-,-,-,-,-,-,-,-,-,-,-,5.30,0.40,-,-,-,-,0.33,-,0.40,-,41.45,-,-,-,-,-,-,-,-,-,-,-,41.90,-,-,-,0.48,-,72.98,-,-,-,39270.75,-,1901.05,3259.05,3525.69,898.80,1700.63,1936.51,-,2067.36,1188.52,2679.40,-,562.98,152.95,2590.80,4276.92,6810.84,2165.86,1685.49,1867.90,-,-,-,-,-,-,-,181.17,-,-,8.82,-,0.00,-,0.00,-,0.00,-,0.00,-,0.00,-,-,-,0.00,-,-,-,6.91,-,-,-,1.87,-,-,0.04,-,-,-,-,-,-,-,-,0.00,-,-,1.59,-,-,-,13.18,-,-,0.44,-,0.13,-,-,-,-,-,-,-,8.04,-,-,0.61,-,-,0.08,-,-,0.02,-,-,0.04,-,0.12,-,-,-,0.00,-,-,-,0.00,-,-,0.00,-,-,-,-,-,0.19,0.07,-,0.12,-,0.00,-,-,-,-,-,4.28,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
06012013,58871,D018536-ZZ-AVG,D018536,음식,품목대표,치킨윙,2020,전국(대표),평균,튀김류,육류튀김,200,g,-,-,514.08,-,109.67,-,34.34,32.54,-,20.97,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,2.42,-,-,-,-,-,-,38.83,1.79,-,39.82,366.79,-,463.98,538.85,2.63,0.13,-,0.18,-,59.28,-,-,-,-,-,87.13,0.00,-,-,-,0.00,-,-,-,-,-,-,-,-,-,-,-,9.54,0.03,-,-,-,-,0.14,-,0.44,-,0.00,-,-,-,-,-,-,-,-,-,-,-,42.42,-,-,-,1.01,-,5.84,-,-,-,35731.36,-,1527.06,2703.24,3134.37,911.93,1402.58,1570.47,-,1839.97,851.57,2698.25,-,1015.83,174.27,2189.61,3484.46,6109.29,2701.28,1908.67,1508.52,-,-,-,-,-,-,-,150.68,-,-,7.81,-,0.00,-,0.00,-,0.00,-,0.00,-,0.01,-,-,-,0.19,-,-,-,6.00,-,-,-,1.56,-,-,0.06,-,-,-,-,-,-,-,-,0.06,-,-,1.41,-,-,-,10.78,-,-,0.64,-,0.10,-,-,-,-,-,-,-,9.60,-,-,0.79,-,-,0.02,-,-,0.03,-,-,0.04,-,0.11,-,-,-,0.01,-,-,-,0.01,-,-,0.01,-,-,-,-,-,0.26,0.04,-,0.12,-,0.10,-,-,-,-,-,2.48,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
06013001,51554,D000010-ZZ-AVG,D000010,음식,품목대표,더덕구이,2019,전국(대표),평균,구이류,채소류구이,100,g,-,-,184,-,58.1,-,3.1,5.2,-,31.1,11.6,2.2,2.7,1.5,0,5.1,-,-,-,6.8,-,-,-,-,-,-,46.42,-,1.43,38.21,88.17,-,262.44,743.37,0.59,0.13,-,0.42,-,0,-,-,-,-,-,0,481.44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.89,1.47,-,-,-,-,0.23,-,0.08,-,0.18,-,-,-,-,-,-,-,-,-,-,-,16.77,-,-,-,0,-,1.34,-,-,-,-,-,69.84,126.53,90.72,16.36,82.78,70.97,-,87.91,44.56,457.03,-,33.86,9.73,91.19,203.15,620.8,83.58,117.2,83.49,-,-,-,-,-,-,-,0.12,-,-,0.8,-,0,-,0,-,0,-,0,-,0,-,-,-,0,-,-,-,0.5,-,-,-,0.2,-,-,0,-,-,-,-,-,-,-,-,0,-,-,0,-,-,-,1.3,-,-,0.1,-,0,-,-,-,-,-,-,-,2.3,-,-,0.4,-,-,0,-,-,0,-,-,0,-,0,-,-,-,0,-,-,-,0,-,-,0,-,-,-,-,-,0,0,-,0,-,0,-,-,-,-,-,2.5,-,-,-,-,식약처('17) 제5권,식품의약품안전처
06013002,,,,,,양배추구이(적절한음식X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
