IMAGE_DIC,NO,SAMPLE_ID,식품코드,DB군,상용제품,식품명,연도,지역 / 제조사,채취시기,식품대분류,식품상세분류,1회제공량,내용량_단위,총내용량(g),총내용량(mL),에너지(㎉),에너지(kj),수분(g),수분(%),단백질(g),지방(g),지질-가식부 100g당,탄수화물(g),총당류(g),자당(g),포도당(g),과당(g),유당(g),맥아당(g),갈락토오스(g),당알콜(g),에리스리톨(g),총 식이섬유(g),총 식이섬유(mg),총 식이섬유(%),수용성 식이섬유(g),불용성 식이섬유(g),셀룰로오스(%),리그닌(%),칼슘(㎎),철(㎎),철(㎍),마그네슘(㎎),인(㎎),칼륨(g),칼륨(㎎),나트륨(㎎),아연(㎎),구리(㎎),구리(㎍),망간(㎎),망간(㎍),셀레늄(㎍),몰리브덴(㎍),요오드(㎍),염소(㎎),비타민 A(㎍),비타민 A(㎍ RE),레티놀(㎍),베타카로틴(㎍),레티놀A효능,비타민 D(D2+D3)(㎍),비타민 D2(㎍),비타민 D3(㎍),비타민 D1(㎍),비타민 E(㎎),비타민 E(㎎ α-TE),알파 토코페롤(㎎),베타 토코페롤(㎎),감마 토코페롤(㎎),델타 토코페롤(㎎),알파 토코트리에놀(㎎),베타 토코트리에놀(㎎),감마 토코트리에놀(㎎),델타 토코트리에놀(㎎),토코페롤(㎎),토코트리에놀(㎎),비타민 K(㎎),비타민 K(㎍),비타민 K1(㎍),비타민 K2(㎍),비타민 B1(㎎),비타민 B1(㎍),비타민 B2(㎎),비타민 B2(㎍),나이아신(㎎),나이아신(㎎ NE),나이아신(NE)(㎎),나이아신(NE)(㎎ NE),니코틴산 (㎎),니코틴아마이드(㎎),판토텐산(㎎),판토텐산(㎍),비타민 B6(㎎),비타민 B6(㎍),피리독신(㎎),비오틴(㎍),엽산(DFE)(㎍),엽산 - 천연 엽산(㎍),엽산 - 합성 엽산(㎍),비타민 B12(㎎),비타민 B12(㎍),비타민 C(g),비타민 C(㎎),콜린(g),콜린(㎎),총 아미노산(g),총 아미노산(㎎),필수 아미노산(㎎),이소류신(㎎),류신(㎎),라이신(㎎),메티오닌(㎎),페닐알라닌(㎎),트레오닌(㎎),트립토판(㎎),발린(㎎),히스티딘(㎎),아르기닌(㎎),비필수 아미노산(㎎),티로신(㎎),시스테인(㎎),알라닌(㎎),아스파르트산(㎎),글루탐산(㎎),글리신(㎎),프롤린(㎎),세린(㎎),타우린(㎎),글리신 베타인 (㎎),호마린(㎎),트리고넬린(㎎),리보핵산(㎎),데옥시리보핵산(㎎),콜레스테롤(g),콜레스테롤(㎎),총 지방산(g),총 필수 지방산(g),총 포화 지방산(g),총 포화 지방산(%),부티르산(4:0)(g),부티르산(4:0)(㎎),카프로산(6:0)(g),카프로산(6:0)(㎎),카프릴산(8:0)(g),카프릴산(8:0)(㎎),카프르산(10:0)(g),카프르산(10:0)(㎎),라우르산(12:0)(g),라우르산(12:0)(㎎),라우르산(12:0)(%),트라이데칸산(13:0)(㎎),미리스트산(14:0)(g),미리스트산(14:0)(㎎),미리스트산(14:0)(%),펜타데칸산(15:0)(㎎),팔미트산(16:0)(g),팔미트산(16:0)(㎎),팔미트산(16:0)(%),헵타데칸산(17:0)(㎎),스테아르산(18:0)(g),스테아르산(18:0)(㎎),스테아르산(18:0)(%),아라키드산(20:0)(g),아라키드산(20:0)(㎎),아라키드산(20:0)(%),헨에이코산산(21:0)(㎎),베헨산(22:0)(㎎),트리코산산(23:0)(㎎),리그노세르산(24:0)(㎎),총 단일 불포화지방산(g),총 단일 불포화지방산(%),미리스톨레산(14:1)(g),미리스톨레산(14:1)(㎎),미리스톨레산(14:1)(%),팔미톨레산(16:1)(g),팔미톨레산(16:1)(㎎),팔미톨레산(16:1)(%),헵타데센산(17:1)(㎎),올레산(18:1(n-9))(g),올레산(18:1(n-9))(㎎),올레산(18:1(n-9))(%),박센산(18:1(n-7))(g),박센산(18:1(n-7))(㎎),가돌레산(20:1)(g),가돌레산(20:1)(㎎),가돌레산(20:1)(%),에루크산(22:1)(㎎),에루크산(22:1)(%),네르본산(24:1)(㎎),총 다중 불포화지방산(g),총 다중 불포화지방산(%),리놀레산(18:2(n-6)c)(g),리놀레산(18:2(n-6)c)(㎎),리놀레산(18:2(n-6)c)(%),알파 리놀렌산(18:3(n-3))(g),알파 리놀렌산(18:3(n-3))(㎎),리놀렌산(18:3(n-3)(%),감마 리놀렌산(18:3(n-6))(g),감마 리놀렌산(18:3(n-6))(㎎),스테아리돈산(18:4)(%),에이코사디에노산(20:2(n-6))(g),에이코사디에노산(20:2(n-6))(㎎),에이코사트리에노산(20:3(n-3))(㎎),에이코사트리에노산(20:3(n-6))(g),에이코사트리에노산(20:3(n-6))(㎎),아라키돈산(20:4(n-6))(g),아라키돈산(20:4(n-6))(㎎),아라키돈산(20:4(n-6))(%),에이코사테트라에노산(20:4(n-3))(㎎),에이코사펜타에노산(20:5(n-3))(g),에이코사펜타에노산(20:5(n-3))(㎎),에이코사펜타에노산(20:5(n-3))(%),도코사디에노산(22:2)(㎎),도코사펜타에노산(22:5(n-3))(g),도코사펜타에노산(22:5(n-3))(㎎),도코사펜타에노산(22:5(n-3))(%),도코사헥사에노산(22:6(n-3))(g),도코사헥사에노산(22:6(n-3))(㎎),도코사헥사에노산(22:6(n-3))(%),EPA와 DHA의 합(㎎),오메가 3 지방산(g),오메가 6 지방산(g),트랜스 지방산(g),트랜스 올레산(18:1(n-9)t)(g),트랜스 올레산(18:1(n-9)t)(㎎),트랜스 리놀레산 (18:2t)(g),트랜스 리놀레산 (18:2t)(㎎),트랜스 리놀렌산(18:3t)(g),트랜스 리놀렌산(18:3t)(㎎),트랜스 리놀렌산(18:3t)(%),냉산가용성물질(㎎),총 불포화지방산(g),식염상당량(g),회분(g),폐기율(%),가식부(%),산가용성물질(%),카페인(㎎),성분표출처,발행기관
6012010,51565,D000025-ZZ-AVG,D000025,음식,품목대표,햄버거스테이크,2019,전국(대표),평균,구이류,육류구이,200,g,0,0,457.697007,0,118.8170282,0,26.95924669,29.64611005,0,20.76125745,5.334183262,1.209073731,1.375000693,2.111940214,0,0.638168625,0,0,0,5.668781014,0,0,0,0,0,0,82.50559248,0,2.531465366,48.81,365.0816662,0,553.9193047,950.2200811,2.97,0.24,0,0.48,0,0,0,0,0,0,0,14.44956846,90.94507477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64,0.12,0,0,0,0,0.615955579,0,0.256615003,0,5.97295449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.769045145,0,0,0,0,0,1095.02,1963.67,2191.89,498.19,1119.89,1130.57,0,1237.97,862.34,1810.14,0,792.68,188.77,1555.98,2595.02,5216.18,1644.54,1403.2,1198.51,0,0,0,0,0,0,0,70.27560391,0,0,9.409493589,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,5.9,0,0,0,2.8,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0.7,0,0,0,9.8,0,0,0.8,0,0.2,0,0,0,0,0,0,0,4.3,0,0,0.4,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314991849,0.2,0,0.1,0,0,0,0,0,0,0,3.816357603,0,0,0,0,식약처('13) 제2권,식품의약품안전처
6012011,51567,D000027-ZZ-AVG,D000027,음식,품목대표,훈제오리,2019,전국(대표),평균,구이류,육류구이,250,g,-,-,797.1397416,-,126.4725983,-,43.05809211,64.06600521,-,12.07833157,0.269928557,0.015277778,0,0.254650779,0,0,-,-,-,1.358956642,-,-,-,-,-,-,38.49029186,-,4.165883381,41.16,623.6698001,-,496.4309254,1220.367114,4.23,0.63,-,0.12,-,0,-,-,-,-,-,80.6497965,4.434795503,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.47,0.17,-,-,-,-,0.601004679,-,0.601209031,-,8.35428307,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,0,-,47.70884836,-,-,-,-,-,1737.68,3153.94,3431.98,1023.04,1673.48,1901.19,-,1918.49,1140.26,3073.46,-,1462.5,337.79,2592.34,3839.86,6798.75,2734.71,2077.17,1801.85,-,-,-,-,-,-,-,171.003919,-,-,15.98379426,-,0,-,0,-,0,-,0,-,0.1,-,-,-,0.4,-,-,-,12.2,-,-,-,3.2,-,-,0,-,-,-,-,-,-,-,-,0.1,-,-,2,-,-,-,24.6,-,-,0.3,-,0.2,-,-,-,-,-,-,-,7.8,-,-,0.5,-,-,0,-,-,0.1,-,-,0.1,-,0.4,-,-,-,0,-,-,-,0.1,-,-,0,-,-,-,-,-,0.390324825,0.2,-,0.1,-,0.1,-,-,-,-,-,4.32497282,-,-,-,-,식약처('13) 제2권,식품의약품안전처
6012012,58383,D018048-ZZ-AVG,D018048,음식,품목대표,치킨데리야끼,2020,전국(대표),평균,구이류,육류구이,340,g,-,-,707.64,-,197.13,-,56.23,30.65,-,51.71,0.39,0,0,0.39,0,0,-,-,-,4.75,-,-,-,-,-,-,54.98,1.81,-,68.96,413.93,-,792.79,906.15,3.88,0.19,-,0.56,-,44.29,-,-,-,-,-,49.4,70.73,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,5.3,0.4,-,-,-,-,0.33,-,0.4,-,41.45,-,-,-,-,-,-,-,-,-,-,-,41.9,-,-,-,0.48,-,72.98,-,-,-,39270.75,-,1901.05,3259.05,3525.69,898.8,1700.63,1936.51,-,2067.36,1188.52,2679.4,-,562.98,152.95,2590.8,4276.92,6810.84,2165.86,1685.49,1867.9,-,-,-,-,-,-,-,181.17,-,-,8.82,-,0,-,0,-,0,-,0,-,0,-,-,-,0,-,-,-,6.91,-,-,-,1.87,-,-,0.04,-,-,-,-,-,-,-,-,0,-,-,1.59,-,-,-,13.18,-,-,0.44,-,0.13,-,-,-,-,-,-,-,8.04,-,-,0.61,-,-,0.08,-,-,0.02,-,-,0.04,-,0.12,-,-,-,0,-,-,-,0,-,-,0,-,-,-,-,-,0.19,0.07,-,0.12,-,0,-,-,-,-,-,4.28,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
6012013,58871,D018536-ZZ-AVG,D018536,음식,품목대표,치킨윙,2020,전국(대표),평균,튀김류,육류튀김,200,g,-,-,514.08,-,109.67,-,34.34,32.54,-,20.97,0,0,0,0,0,0,-,-,-,2.42,-,-,-,-,-,-,38.83,1.79,-,39.82,366.79,-,463.98,538.85,2.63,0.13,-,0.18,-,59.28,-,-,-,-,-,87.13,0,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,9.54,0.03,-,-,-,-,0.14,-,0.44,-,0,-,-,-,-,-,-,-,-,-,-,-,42.42,-,-,-,1.01,-,5.84,-,-,-,35731.36,-,1527.06,2703.24,3134.37,911.93,1402.58,1570.47,-,1839.97,851.57,2698.25,-,1015.83,174.27,2189.61,3484.46,6109.29,2701.28,1908.67,1508.52,-,-,-,-,-,-,-,150.68,-,-,7.81,-,0,-,0,-,0,-,0,-,0.01,-,-,-,0.19,-,-,-,6,-,-,-,1.56,-,-,0.06,-,-,-,-,-,-,-,-,0.06,-,-,1.41,-,-,-,10.78,-,-,0.64,-,0.1,-,-,-,-,-,-,-,9.6,-,-,0.79,-,-,0.02,-,-,0.03,-,-,0.04,-,0.11,-,-,-,0.01,-,-,-,0.01,-,-,0.01,-,-,-,-,-,0.26,0.04,-,0.12,-,0.1,-,-,-,-,-,2.48,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
6013001,51554,D000010-ZZ-AVG,D000010,음식,품목대표,더덕구이,2019,전국(대표),평균,구이류,채소류구이,100,g,-,-,184,-,58.1,-,3.1,5.2,-,31.1,11.6,2.2,2.7,1.5,0,5.1,-,-,-,6.8,-,-,-,-,-,-,46.42,-,1.43,38.21,88.17,-,262.44,743.37,0.59,0.13,-,0.42,-,0,-,-,-,-,-,0,481.44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.89,1.47,-,-,-,-,0.23,-,0.08,-,0.18,-,-,-,-,-,-,-,-,-,-,-,16.77,-,-,-,0,-,1.34,-,-,-,-,-,69.84,126.53,90.72,16.36,82.78,70.97,-,87.91,44.56,457.03,-,33.86,9.73,91.19,203.15,620.8,83.58,117.2,83.49,-,-,-,-,-,-,-,0.12,-,-,0.8,-,0,-,0,-,0,-,0,-,0,-,-,-,0,-,-,-,0.5,-,-,-,0.2,-,-,0,-,-,-,-,-,-,-,-,0,-,-,0,-,-,-,1.3,-,-,0.1,-,0,-,-,-,-,-,-,-,2.3,-,-,0.4,-,-,0,-,-,0,-,-,0,-,0,-,-,-,0,-,-,-,0,-,-,0,-,-,-,-,-,0,0,-,0,-,0,-,-,-,-,-,2.5,-,-,-,-,식약처('17) 제5권,식품의약품안전처
6013002,,,,,,양배추구이(적절한음식X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6013003,58920,D018585-ZZ-AVG,D018585,음식,외식,두부구이 ,2020,식품의대표값,평균,구이류,채소류구이,65,g,-,-,91.12,-,-,-,7.02,5.74,-,2.85,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.97,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,식약처('20),식품의약품안전처
6014001,58369,D018034-ZZ-AVG,D018034,음식,품목대표,삼치구이,2020,전국(대표),평균,구이류,어패류구이,200,g,-,-,355.16,-,132.37,-,42.83,19.14,-,2.89,0.43,0.23,0,0.19,0,0,-,-,-,2.78,-,-,-,-,-,-,35.65,3.8,-,58.03,318.66,-,440.38,434.32,7.23,0.33,-,0.26,-,23.23,-,-,-,-,-,342.63,0,-,-,-,11.39,-,-,-,-,-,-,-,-,-,-,-,3.51,0.07,-,-,-,-,0.23,-,0.27,-,0,-,-,-,-,-,-,-,-,-,-,-,50.21,-,-,-,8.6,-,0,-,-,-,37511.89,-,1541.35,3188.61,3721.71,956.26,1592.31,1887.53,-,1718.15,1158.85,2491.1,-,1232.2,233.76,2503.95,4108.07,5871.77,2087.94,1424.73,1793.6,-,-,-,-,-,-,-,158.76,-,-,4.03,-,0,-,0,-,0,-,0,-,0.01,-,-,-,0.51,-,-,-,2.81,-,-,-,0.66,-,-,0.05,-,-,-,-,-,-,-,-,0.01,-,-,0.78,-,-,-,3.13,-,-,0.45,-,0.22,-,-,-,-,-,-,-,0.74,-,-,0.09,-,-,0.01,-,-,0.01,-,-,0.01,-,0.08,-,-,-,1.41,-,-,-,0.28,-,-,2.18,-,-,-,-,-,0.14,0.05,-,0.04,-,0.05,-,-,-,-,-,2.77,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
7011001,51739,D000334-ZZ-AVG,D000334,음식,품목대표,가자미전,2019,전국(대표),평균,전.적 및 부침류,어패류전,150,g,-,-,230.2815434,-,102.6440282,-,25.75998578,11.06472854,-,6.914760853,0.304989051,0,0,0.304989051,0,0,-,-,-,1.36385462,-,-,-,-,-,-,346.8486639,-,0.766899618,45.54,371.1027483,-,340.265274,819.36535,1.27,0.01,-,0.11,-,116.13,-,-,-,-,-,52.62117031,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.29,0.02,-,-,-,-,0.158377696,-,0.20172977,-,0.306911306,-,-,-,-,-,-,-,-,-,-,-,27.91,-,-,-,0,-,0,-,-,-,-,-,892.68,1630.32,1735.89,606.37,841.96,922.69,-,986.03,438.35,1443.64,-,670.41,211.12,1256.37,2072.59,3325.91,542.7,843.58,1018.61,-,-,-,-,-,-,-,176.2722828,-,-,2.244075229,-,0,-,0,-,0,-,0,-,0,-,-,-,0.2,-,-,-,1.6,-,-,-,0.5,-,-,0,-,-,-,-,-,-,-,-,0,-,-,0.6,-,-,-,2.2,-,-,0.4,-,0.4,-,-,-,-,-,-,-,3.2,-,-,0.4,-,-,0.1,-,-,0,-,-,0,-,0,-,-,-,0.6,-,-,-,0.2,-,-,0.6,-,-,-,-,-,0.0547145,0,-,0,-,0,-,-,-,-,-,3.616496661,-,-,-,-,식약처('14) 명절,식품의약품안전처
7011002,51741,D000337-ZZ-AVG,D000337,음식,품목대표,굴전,2019,전국(대표),평균,전.적 및 부침류,어패류전,100,g,-,-,195,-,62.9,-,10.6,10.5,-,14.5,1.3,0.2,0.3,0.3,0,0.6,-,-,-,2.4,-,-,-,-,-,-,36.24,-,3.21,32.61,160.08,-,194.56,325.7,8.35,1.74,-,0.5,-,0.06,-,-,-,-,-,33.96,110.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.99,0.11,-,-,-,-,0.07,-,0.3,-,0.51,-,-,-,-,-,-,-,-,-,-,-,37.19,-,-,-,8.6,-,17.67,-,-,-,-,-,390.65,703.61,649.08,230.49,440.73,413.02,-,482.96,207.78,727.5,-,299.63,115.82,500.37,920.45,1732.08,474,554.32,516.33,-,-,-,-,-,-,-,96.88,-,-,2.1,-,0,-,0,-,0,-,0,-,0,-,-,-,0.1,-,-,-,1.6,-,-,-,0.5,-,-,0,-,-,-,-,-,-,-,-,0,-,-,0.1,-,-,-,2.7,-,-,0.2,-,0,-,-,-,-,-,-,-,4.2,-,-,0.4,-,-,0,-,-,0,-,-,0,-,0.1,-,-,-,0.3,-,-,-,0,-,-,0.1,-,-,-,-,-,0.1,0,-,0,-,0,-,-,-,-,-,1.5,-,-,-,-,식약처('17) 제5권,식품의약품안전처
7011003,51745,D000343-ZZ-AVG,D000343,음식,품목대표,동태전,2019,전국(대표),평균,전.적 및 부침류,어패류전,150,g,-,-,268.0453108,-,99.2010347,-,22.63554167,15.04005823,-,10.53565503,0.217729172,0.007708333,0,0.161104172,0,0.048916667,-,-,-,3.416696696,-,-,-,-,-,-,48.39752033,-,1.230287351,31.83,420.7900341,-,260.9264347,702.1568334,1.07,0.21,-,0.13,-,0,-,-,-,-,-,38.56668843,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.31,0.23,-,-,-,-,0.028947721,-,0.235085103,-,0.298397393,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,0,-,0,-,-,-,-,-,937.12,1828.39,1783.34,671.27,957.86,1011.77,-,1082.54,462.82,1375.84,-,755.06,306.6,1205.13,2141.87,3513.86,931.25,835.93,1160.05,-,-,-,-,-,-,-,178.7597777,-,-,3.164539537,-,0,-,0,-,0,-,0,-,0,-,-,-,0,-,-,-,2.3,-,-,-,0.8,-,-,0,-,-,-,-,-,-,-,-,0,-,-,0.1,-,-,-,4.2,-,-,0.3,-,0.1,-,-,-,-,-,-,-,6.2,-,-,0.6,-,-,0,-,-,0,-,-,0,-,0.1,-,-,-,0.1,-,-,-,0,-,-,0.2,-,-,-,-,-,0.088730171,0,-,0.1,-,0,-,-,-,-,-,2.587710372,-,-,-,-,식약처('13) 제2권/명절,식품의약품안전처
7011004,58752,D018417-ZZ-AVG,D018417,음식,품목대표,해물파전,2020,전국(대표),평균,전.적 및 부침류,어패류전,150,g,-,-,256.14,-,100.01,-,8.25,12.6,-,27.43,1.23,0,0,0.1,0,1.13,-,-,-,2.44,-,-,-,-,-,-,64.65,3.52,-,24.42,138.26,-,190.61,449.35,0.69,0.1,-,0.51,-,37,-,-,-,-,-,16.45,492.87,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,5.58,0.01,-,-,-,-,0.32,-,0.12,-,0.21,-,-,-,-,-,-,-,-,-,-,-,69.07,-,-,-,5.68,-,0.39,-,-,-,7718.34,-,336.29,622.77,415.36,166.49,408.25,301.71,-,407.47,148.3,439.12,-,236.69,83.97,334.68,603.85,1866.34,300.13,571.05,475.85,-,-,-,-,-,-,-,76.08,-,-,1.56,-,0,-,0,-,0,-,0,-,0,-,-,-,0.02,-,-,-,1.15,-,-,-,0.37,-,-,0.02,-,-,-,-,-,-,-,-,0,-,-,0.06,-,-,-,1.86,-,-,0.12,-,0.02,-,-,-,-,-,-,-,3.59,-,-,0.39,-,-,0.03,-,-,0.01,-,-,0,-,0.04,-,-,-,0.02,-,-,-,0,-,-,0.03,-,-,-,-,-,0.05,0,-,0.04,-,0.01,-,-,-,-,-,1.71,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
7012001,51744,D000342-ZZ-AVG,D000342,음식,품목대표,동그랑땡,2019,전국(대표),평균,전.적 및 부침류,육류전,150,g,-,-,309.2003769,-,95.28127665,-,19.61771667,20.00067441,-,12.68086013,0.978526737,0,0,0.28328669,0,0.695240046,-,-,-,3.645389644,-,-,-,-,-,-,98.39845096,-,2.034096527,41.2,246.2974225,-,344.2913173,553.0867872,1.95,0.24,-,0.54,-,0,-,-,-,-,-,9.727936397,531.3541481,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.58,0.44,-,-,-,-,0.320133292,-,0.263698611,-,1.222661055,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,0,-,0,-,-,-,-,-,867.88,572.24,797.47,1528.27,1353.47,905.87,-,827.38,3386.32,0,-,992.97,1207.04,0.1,1013.91,1876.8,222.64,376.77,900.39,-,-,-,-,-,-,-,103.2654897,-,-,4.657137319,-,0,-,0,-,0,-,0,-,0,-,-,-,0,-,-,-,0,-,-,-,0.1,-,-,3.2,-,-,-,-,-,-,-,-,1.3,-,-,0.1,-,-,-,0,-,-,0.2,-,5.7,-,-,-,-,-,-,-,0.1,-,-,0,-,-,0,-,-,0.4,-,-,6.2,-,0,-,-,-,0.1,-,-,-,0.6,-,-,0,-,-,-,-,-,0.116948953,0,-,0,-,0,-,-,-,-,-,2.419472149,-,-,-,-,식약처('13) 제2권/명절,식품의약품안전처
7012002,51752,D000353-ZZ-AVG,D000353,음식,품목대표,햄부침,2019,전국(대표),평균,전.적 및 부침류,육류전,100,g,-,-,244,-,58,-,11.3,17.1,-,11.3,1,0.4,0,0.2,0,0.4,-,-,-,1.6,-,-,-,-,-,-,33.46,-,1,15.93,188.07,-,177.64,715.66,1.05,0.04,-,0.08,-,22.54,-,-,-,-,-,23.86,48.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.85,0.06,-,-,-,-,0.19,-,0.12,-,0.74,-,-,-,-,-,-,-,-,-,-,-,22.8,-,-,-,0.12,-,5.46,-,-,-,-,-,481.45,929.27,886.55,276.2,480.9,504.2,-,564.1,328.52,711.76,-,361.9,163.84,685.2,1095.34,2027.58,72.4,534.27,548.52,-,-,-,-,-,-,-,72.11,-,-,4.4,-,0,-,0,-,0,-,0,-,0,-,-,-,0.1,-,-,-,2.9,-,-,-,1.3,-,-,0,-,-,-,-,-,-,-,-,0,-,-,0.3,-,-,-,5.4,-,-,0.3,-,0.2,-,-,-,-,-,-,-,3.5,-,-,0.3,-,-,0,-,-,0.1,-,-,0,-,0,-,-,-,0,-,-,-,0,-,-,0,-,-,-,-,-,0.1,0,-,0,-,0,-,-,-,-,-,2.3,-,-,-,-,식약처('15) 제3권,식품의약품안전처
7012003,58745,D018410-ZZ-AVG,D018410,음식,품목대표,쇠고기완자전,2020,전국(대표),평균,전.적 및 부침류,육류전,200,g,0,0,323.34,0,135.55,0,37.46,15.12,0,9.35,0.4,0.11,0,0.07,0,0.22,0,0,0,8.04,0,0,0,0,0,0,81.52,0.94,0,34.83,163.27,0,193.5,762.9,3.01,0.14,0,0.59,0,17.8,0,0,0,0,0,35.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59,0.16,0,0,0,0,0,0,0.3,0,0.16,0,0,0,0,0,0,0,0,0,0,0,32.7,0,0,0,2,0,0,0,0,0,36417.01,0,1628.78,3097.86,3283.1,860.49,1545.98,1789.57,0,1793.25,1243.16,2453.83,0,1011.36,219.47,2371.13,3725.96,6074.04,1896.09,1637.67,1785.28,0,0,0,0,0,0,0,145.22,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,2.16,0,0,0,0.9,0,0,0.03,0,0,0,0,0,0,0,0,0.03,0,0,0.22,0,0,0,3.87,0,0,0.22,0,0.01,0,0,0,0,0,0,0,3.57,0,0,0.26,0,0,0.01,0,0,0,0,0,0.01,0,0.07,0,0,0,0.01,0,0,0,0.02,0,0,0.01,0,0,0,0,0,0.19,0.1,0,0.06,0,0.02,0,0,0,0,0,2.51,0,0,0,0,식약처 영양실태조사('20),식품의약품안전처
7013001,58734,D018399-ZZ-AVG,D018399,음식,품목대표,감자전,2020,전국(대표),평균,전.적 및 부침류,채소류전,200,g,-,-,265.62,-,146.95,-,3.43,13.07,-,33.58,3.62,1.14,1.35,1.13,0,0,-,-,-,4.05,-,-,-,-,-,-,17.53,0.72,-,38.84,91.17,-,811.04,586.57,0.49,0.21,-,0.23,-,0,-,-,-,-,-,0,118.07,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,4.9,0.01,-,-,-,-,0.16,-,0.06,-,1.04,-,-,-,-,-,-,-,-,-,-,-,23.07,-,-,-,0,-,3.02,-,-,-,2939.66,-,89.41,168.46,146.67,32.75,124.3,134.59,-,177.52,34.62,158.73,-,75.47,0,131.54,454.45,873.21,90.34,133.12,114.48,-,-,-,-,-,-,-,0,-,-,1.77,-,0,-,0,-,0,-,0,-,0,-,-,-,0.01,-,-,-,1.26,-,-,-,0.46,-,-,0.04,-,-,-,-,-,-,-,-,0,-,-,0.01,-,-,-,2.32,-,-,0.17,-,0.03,-,-,-,-,-,-,-,6.05,-,-,0.71,-,-,0.06,-,-,0.01,-,-,0,-,0,-,-,-,0,-,-,-,0,-,-,0,-,-,-,-,-,0.09,0,-,0.08,-,0.01,-,-,-,-,-,2.98,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
